KDOE_LELANG,NAMA_PAKET,SATKER,KUALIFIKASI,METODE,EVALUASI,JENIS,TAHUN,IS_GAGAL,HPS
23289066,PENGADAAN BAHAN MAKANAN BASAH PASIEN RS,PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,TENDER,HARGA TERENDAH SISTEM GUGUR,PENGADAAN BARANG,2022,0,704500000
23277066,BELANJA JASA TENAGA KEAMANAN ,PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,TENDER,HARGA TERENDAH SISTEM GUGUR,JASA LAINNYA,2022,0,5200000000
23234066,PENYEDIAAN BELANJA MAKANAN PETUGAS DAN BELANJA SNACK DOKTER SPESIALIS DAN SUSU KEMASAN INSTAN BAGI LAYANAN DI UPT RSUD KOTA TANGERANG,PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,TENDER,HARGA TERENDAH SISTEM GUGUR,JASA LAINNYA,2022,0,4400000000
23191066,PENYEDIAAN JASA KEAMANAN KANTOR,PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,TENDER,HARGA TERENDAH SISTEM GUGUR,JASA LAINNYA,2022,0,4000000000
23179066,PENGADAAN KENDARAAN DINAS/OPERASIONAL KENDARAAN BERMOTOR RODA 4 PICK UP SINGLE CABIN ,PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,TENDER CEPAT,HARGA TERENDAH SISTEM GUGUR,PENGADAAN BARANG,2021,0,233500000
23143066,PENYEDIAAN JASA KEBERSIHAN KANTOR,PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,TENDER,HARGA TERENDAH SISTEM GUGUR,JASA LAINNYA,2022,0,4700000000
23132066,BELANJA JASA TENAGA KEBERSIHAN,PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,TENDER,HARGA TERENDAH SISTEM GUGUR,JASA LAINNYA,2022,0,5000000000
23131066,BELANJA JASA TENAGA KEAMANAN ,PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,TENDER,HARGA TERENDAH SISTEM GUGUR,JASA LAINNYA,2022,0,5200000000
23099066,"PENGADAAN BELANJA PERSONAL COMPUTER	",PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,TENDER CEPAT,HARGA TERENDAH SISTEM GUGUR,PENGADAAN BARANG,2021,0,380000000
23076066,BELANJA MODAL REHABILITASI DAN PEMELIHARAAN PERLENGKAPAN JALAN ( ABT ),PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,TENDER,HARGA TERENDAH SISTEM GUGUR,PENGADAAN BARANG,2021,0,409200000
22979066,BELANJA BAHAN BAKU MARKA FASILITAS PERLENGKAPAN JALAN ABT,PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,TENDER,HARGA TERENDAH SISTEM GUGUR,PENGADAAN BARANG,2021,0,457500000
22931066,PEMBANGUNAN TANGERANG LIVE SUPER BLOK (TAHUN JAMAK),PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,TENDER,HARGA TERENDAH SISTEM GUGUR,PEKERJAAN KONSTRUKSI,2021,0,47900000000
22798066,BELANJA KOMPONEN PEMELIHARAAN LAMPU LED PJU (ABT) DAN BELANJA KOMPONEN DAN LAMPU PENERANGAN JALAN UMUM (ABT),PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,TENDER,HARGA TERENDAH SISTEM GUGUR,PENGADAAN BARANG,2021,0,1600000000
22791066,"BELANJA KOMPONEN DAN KABEL JARINGAN PENERANGAN JALAN UMUM (ABT), BELANJA KABEL (ABT) DAN BELANJA TIANG, LAMPU PJU KP. TERANG (ABT)",PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,TENDER,HARGA TERENDAH SISTEM GUGUR,PENGADAAN BARANG,2021,0,994400000
22788066,PENGADAAN FASILITAS PERLENGKAPAN JALAN PENANGANAN KEMACETAN LALU LINTAS (ABT),PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,TENDER,HARGA TERENDAH SISTEM GUGUR,PENGADAAN BARANG,2021,0,552600000
22718066,PENGADAAN KOMPONEN LIFT,PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,TENDER,HARGA TERENDAH SISTEM GUGUR,PENGADAAN BARANG,2021,0,473600000
22544066,PENGADAAN GENSET GEDUNG DUKCAPIL BARU,PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,TENDER,HARGA TERENDAH SISTEM GUGUR,PENGADAAN BARANG,2021,0,290500000
22391066,PENGADAAN KENDARAAN DINAS/OPERASIONAL KENDARAAN BERMOTOR RODA 4 PICK UP SINGLE CABIN ,PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,TENDER CEPAT,HARGA TERENDAH SISTEM GUGUR,PENGADAAN BARANG,2021,0,233500000
22358066,PENGAWASAN PEMBANGUNAN TANGERANG LIVE SUPER BLOK (TAHUN JAMAK),PEMERINTAH DAERAH KOTA TANGERANG,PRAKUALIFIKASI DUA FILE,SELEKSI,KUALITAS DAN BIAYA,JASA KONSULTANSI BADAN USAHA NON KONSTRUKSI,2021,0,1300000000
22354066,PEMBANGUNAN JARINGAN DAN INSTALASI PJU LINGKUNGAN STADION BENTENG ,PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,TENDER,HARGA TERENDAH SISTEM GUGUR,PEKERJAAN KONSTRUKSI,2021,0,656100000
22348066,TEMPAT SAMPAH BERODA,PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,TENDER,HARGA TERENDAH SISTEM GUGUR,PENGADAAN BARANG,2021,0,229000000
22346066,PENGADAAN KENDARAAN DINAS JABATAN,PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,TENDER CEPAT,HARGA TERENDAH SISTEM GUGUR,PENGADAAN BARANG,2021,0,730000000
22301066,PEMBANGUNAN LAPANGAN VOLLEY ATAU FUTSAL RW. 03 KEL. PORIS PLAWAD UTARA ,PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,TENDER,HARGA TERENDAH SISTEM GUGUR,PEKERJAAN KONSTRUKSI,2021,1,300000000
22300066,PEMBANGUNAN LAPANGAN VOLLEY ATAU FUTSAL RW. 01 KEL. CIPADU JAYA,PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,TENDER,HARGA TERENDAH SISTEM GUGUR,PEKERJAAN KONSTRUKSI,2021,0,300000000
22296066,BELANJA MODAL ALAT KESEHATAN UMUM LAINNYA ,PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,TENDER,HARGA TERENDAH SISTEM GUGUR,PENGADAAN BARANG,2021,0,2300000000
22295066,BELANJA MODAL KENDARAAN BERMOTOR KHUSUS (MOBIL PROMKES) ,PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,TENDER,HARGA TERENDAH SISTEM GUGUR,PENGADAAN BARANG,2021,0,648800000
22291066,"BELANJA ALAT/BAHAN UNTUK KEGIATAN KANTOR, BELANJA ALAT TULIS KANTOR DAK NON FISIK (KTP ELEKTRONIK DATACARD)",PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,TENDER CEPAT,HARGA TERENDAH SISTEM GUGUR,PENGADAAN BARANG,2021,0,417500000
22279066,BELANJA MODAL ALAT BESAR DARAT,PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,TENDER,HARGA TERENDAH SISTEM GUGUR,PENGADAAN BARANG,2021,0,4700000000
22271066,PENGAWASAN PEMBANGUNAN LAPANGAN INDOOR DAN OUTDOOR SPORT (TAHUN JAMAK),PEMERINTAH DAERAH KOTA TANGERANG,PRAKUALIFIKASI DUA FILE,SELEKSI,KUALITAS DAN BIAYA,JASA KONSULTANSI BADAN USAHA NON KONSTRUKSI,2021,0,963000000
22263066,PENGADAAN MOTOR RODA TIGA (ABT),PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,TENDER,HARGA TERENDAH SISTEM GUGUR,PENGADAAN BARANG,2021,0,1500000000
22261066,PEMBANGUNAN LAPANGAN INDOOR DAN OUTDOOR SPORT (TAHUN JAMAK),PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,TENDER,HARGA TERENDAH SISTEM GUGUR,PEKERJAAN KONSTRUKSI,2021,0,28600000000
22259066,BELANJA MODAL KENDARAAN BERMOTOR ANGKUTAN BARANG ,PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,TENDER,HARGA TERENDAH SISTEM GUGUR,PENGADAAN BARANG,2021,0,467600000
22258066,"BELANJA ALAT/BAHAN UNTUK KEGIATAN KANTOR-BAHAN CETAK, BELANJA BAHAN CETAK DAK NON FISIK (BLANKO KARTU IDENTITAS ANAK) ",PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,TENDER CEPAT,HARGA TERENDAH SISTEM GUGUR,PENGADAAN BARANG,2021,0,212000000
22249066,",PENGADAAN BAHAN KIMIA DAN BMHP NON E-KATALOG ",PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,TENDER,HARGA TERENDAH SISTEM GUGUR,PENGADAAN BARANG,2021,0,1600000000
22204066,PEMBANGUNAN JARINGAN DAN INSTALASI PJU LINGKUNGAN STADION BENTENG ,PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,TENDER,HARGA TERENDAH SISTEM GUGUR,PEKERJAAN KONSTRUKSI,2021,0,656100000
22199066,REHABILITASI DAN PENATAAN RTH EKS. TERMINAL CIBODAS,PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,TENDER,HARGA TERENDAH SISTEM GUGUR,PEKERJAAN KONSTRUKSI,2021,0,1300000000
22198066,BELANJA JASA KONSULTANSI PENILAIAN BANDAR UDARA,PEMERINTAH DAERAH KOTA TANGERANG,PRAKUALIFIKASI DUA FILE,SELEKSI,KUALITAS DAN BIAYA,JASA KONSULTANSI BADAN USAHA NON KONSTRUKSI,2021,0,725600000
22197066,BELANJA JASA KONSULTANSI ANALISIS ZNT/NIR,PEMERINTAH DAERAH KOTA TANGERANG,PRAKUALIFIKASI DUA FILE,SELEKSI,KUALITAS DAN BIAYA,JASA KONSULTANSI BADAN USAHA NON KONSTRUKSI,2021,0,284900000
22188066,PENINGKATAN JALAN KALI PERANCIS,PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,TENDER,HARGA TERENDAH SISTEM GUGUR,PEKERJAAN KONSTRUKSI,2021,0,4600000000
22187066,PENINGKATAN JALAN MAULANA HASANUDIN ,PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,TENDER,HARGA TERENDAH SISTEM GUGUR,PEKERJAAN KONSTRUKSI,2021,1,2100000000
22132066,"BELANJA ALAT/BAHAN UNTUK KEGIATAN KANTOR-BAHAN CETAK, BELANJA BAHAN CETAK DAK NON FISIK (BLANKO KARTU IDENTITAS ANAK) ",PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,TENDER CEPAT,HARGA TERENDAH SISTEM GUGUR,PENGADAAN BARANG,2021,0,212000000
22115066,BELANJA MODAL KENDARAAN BERMOTOR ANGKUTAN BARANG ,PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,TENDER,HARGA TERENDAH SISTEM GUGUR,PENGADAAN BARANG,2021,0,467600000
22114066,",PENGADAAN BAHAN KIMIA DAN BMHP NON E-KATALOG ",PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,TENDER,HARGA TERENDAH SISTEM GUGUR,PENGADAAN BARANG,2021,0,1600000000
22113066,PENGADAAN OBAT NON E-KATALOG,PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,TENDER,HARGA TERENDAH SISTEM GUGUR,PENGADAAN BARANG,2021,0,1100000000
22104066,PENGADAAN MODAL BELANJA KOMPUTER ,PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,TENDER,HARGA TERENDAH SISTEM GUGUR,PENGADAAN BARANG,2021,0,404000000
22099066,BELANJA MODAL ALAT LABORATORIUM KIMIA(PENYEDIAAN ALAT LABKESDA),PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,TENDER,HARGA TERENDAH SISTEM GUGUR,PENGADAAN BARANG,2021,0,2700000000
22084066,BELANJA MODAL KENDARAAN BERMOTOR KHUSUS (AMBULANS PSC 119),PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,TENDER,HARGA TERENDAH SISTEM GUGUR,PENGADAAN BARANG,2021,0,800000000
22083066,BELANJA MODAL KENDARAAN BERMOTOR KHUSUS (MOBIL PROMKES) ,PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,TENDER,HARGA TERENDAH SISTEM GUGUR,PENGADAAN BARANG,2021,0,648800000
22080066,REHABILITASI TURAP PINANG GRIYA,PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,TENDER,HARGA TERENDAH SISTEM GUGUR,PEKERJAAN KONSTRUKSI,2021,0,600000000
22064066,REHABILITASI SARANA DAN PRASARANA GOR KOANG PASAR BARU KEC. KARAWACI ,PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,TENDER,HARGA TERENDAH SISTEM GUGUR,PEKERJAAN KONSTRUKSI,2021,0,869500000
22059066,BELANJA MODAL ALAT KESEHATAN UMUM LAINNYA ,PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,TENDER,HARGA TERENDAH SISTEM GUGUR,PENGADAAN BARANG,2021,0,2300000000
22055066,PENINGKATAN JL. LINGK. RW 06 DSK KEL. MEKARSARI,PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,TENDER,HARGA TERENDAH SISTEM GUGUR,PEKERJAAN KONSTRUKSI,2021,0,258800000
22054066,PENINGKATAN JL. LINGK. JL. MAJAPAHIT DSK KEL. CIKOKOL,PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,TENDER,HARGA TERENDAH SISTEM GUGUR,PEKERJAAN KONSTRUKSI,2021,0,324600000
22053066,PENINGKATAN JL.LINGK. H. BAAN RW 04 DSK KEL. PORIS PLAWAD INDAH,PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,TENDER,HARGA TERENDAH SISTEM GUGUR,PEKERJAAN KONSTRUKSI,2021,0,287300000
22052066,PENINGKATAN JL. LINGK. JL. H. UMAR BIDONG 1 RW 04 DSK KEL. KETAPANG,PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,TENDER,HARGA TERENDAH SISTEM GUGUR,PEKERJAAN KONSTRUKSI,2021,0,258900000
22051066,PENINGKATAN JL. LINGK. RW 06 DSK KEL. PORIS JAYA,PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,TENDER,HARGA TERENDAH SISTEM GUGUR,PEKERJAAN KONSTRUKSI,2021,0,351100000
22050066,PENINGKATAN JL. LINGK. JL. SWADAYA DSK KEL. PARUNG SERAB,PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,TENDER,HARGA TERENDAH SISTEM GUGUR,PEKERJAAN KONSTRUKSI,2021,0,249300000
22049066,PENINGKATAN JL. LINGK. JL. NURUL IHSAN RW 13 DSK KEL. PANINGGILAN,PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,TENDER,HARGA TERENDAH SISTEM GUGUR,PEKERJAAN KONSTRUKSI,2021,0,350900000
22048066,PENINGKATAN JL. LINGK. JL. LEMBANG DSK KEL. SUDIMARA BARAT,PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,TENDER,HARGA TERENDAH SISTEM GUGUR,PEKERJAAN KONSTRUKSI,2021,0,256300000
22047066,PENINGKATAN JL. LINGK. JL. H. ABA DSK KEL. PANUNGGANGAN UTARA,PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,TENDER,HARGA TERENDAH SISTEM GUGUR,PEKERJAAN KONSTRUKSI,2021,0,320500000
22046066,PENINGKATAN JL. LINGK. GG. URUT RT 01 RW 06 DSK KEL. NEROKTOG,PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,TENDER,HARGA TERENDAH SISTEM GUGUR,PEKERJAAN KONSTRUKSI,2021,0,297400000
22045066,PENINGKATAN JL. LINGK. KAVLING HANKAM DSK KEL. KARANG TIMUR,PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,TENDER,HARGA TERENDAH SISTEM GUGUR,PEKERJAAN KONSTRUKSI,2021,0,294900000
22044066,PENINGKATAN JL. LINGK. GANG MUSHOLLA AL-MUHAJIRIN RW 02 DSK KEL. BELENDUNG,PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,TENDER,HARGA TERENDAH SISTEM GUGUR,PEKERJAAN KONSTRUKSI,2021,0,248100000
22043066,PENINGKATAN JL. LINGK. JL. ANGGREK RW 05 DSK KEL. LARANGAN INDAH,PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,TENDER,HARGA TERENDAH SISTEM GUGUR,PEKERJAAN KONSTRUKSI,2021,0,594800000
22024066,REHABILITASI TURAP NAMBO JAYA PONDOK ARUM ,PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,TENDER,HARGA TERENDAH SISTEM GUGUR,PEKERJAAN KONSTRUKSI,2021,1,360000000
22023066,PEMBANGUNAN SALURAN DRAINASE/GORONG-GORONG JL. HALIM PERDANA KUSUMA KECAMATAN BENDA,PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,TENDER,HARGA TERENDAH SISTEM GUGUR,PEKERJAAN KONSTRUKSI,2021,0,221700000
22022066,PEMBANGUNAN SALURAN DRAINASE/GORONG-GORONG JL. RAYA RAWA KOMPENI KEL. BENDA,PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,TENDER,HARGA TERENDAH SISTEM GUGUR,PEKERJAAN KONSTRUKSI,2021,0,322700000
22021066,PEMBANGUNAN SALURAN DRAINASE/GORONG-GORONG KOMPLEK TAMAN ASRI RW. 01 KEL. CIPADU JAYA,PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,TENDER,HARGA TERENDAH SISTEM GUGUR,PEKERJAAN KONSTRUKSI,2021,0,402900000
22020066,PEMBANGUNAN SALURAN DRAINASE/GORONG-GORONG RW. 06 KEL. PANINGGILAN,PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,TENDER,HARGA TERENDAH SISTEM GUGUR,PEKERJAAN KONSTRUKSI,2021,0,280400000
22019066,PEMBANGUNAN SALURAN DRAINASE/GORONG-GORONG RW. 13 KEL. PANINGGILAN,PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,TENDER,HARGA TERENDAH SISTEM GUGUR,PEKERJAAN KONSTRUKSI,2021,0,498800000
22018066,PEMBANGUNAN SALURAN DRAINASE/GORONG-GORONG RW. 02 KEL. PASIR JAYA,PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,TENDER,HARGA TERENDAH SISTEM GUGUR,PEKERJAAN KONSTRUKSI,2021,0,236400000
22017066,PEMBANGUNAN SALURAN DRAINASE/GORONG-GORONG RW. 08 KEL. GEBANG RAYA,PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,TENDER,HARGA TERENDAH SISTEM GUGUR,PEKERJAAN KONSTRUKSI,2021,0,603100000
22015066,PEMBANGUNAN SALURAN DRAINASE/GORONG-GORONG RW. 04 KEL. GEMBOR,PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,TENDER,HARGA TERENDAH SISTEM GUGUR,PEKERJAAN KONSTRUKSI,2021,0,511000000
22012066,PEMBANGUNAN SALURAN DRAINASE/GORONG-GORONG RW. 05 KEL. GEMBOR,PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,TENDER,HARGA TERENDAH SISTEM GUGUR,PEKERJAAN KONSTRUKSI,2021,0,201100000
22010066,PEMBANGUNAN SALURAN DRAINASE/GORONG-GORONG RW. 03 KEL. GEBANG RAYA,PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,TENDER,HARGA TERENDAH SISTEM GUGUR,PEKERJAAN KONSTRUKSI,2021,0,539000000
22009066,PEMBANGUNAN SALURAN DRAINASE/GORONG-GORONG JL. IRIGASI SIPON KEL. CIPONDOH MAKMUR,PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,TENDER,HARGA TERENDAH SISTEM GUGUR,PEKERJAAN KONSTRUKSI,2021,0,331800000
22008066,PEMBANGUNAN SALURAN DRAINASE/GORONG-GORONG KP. DONGKAL RW. 03 KEL. CIPONDOH INDAH,PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,TENDER,HARGA TERENDAH SISTEM GUGUR,PEKERJAAN KONSTRUKSI,2021,0,297100000
22007066,PEMBANGUNAN SALURAN DRAINASE/GORONG-GORONG RW. 05 KEL. KETAPANG,PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,TENDER,HARGA TERENDAH SISTEM GUGUR,PEKERJAAN KONSTRUKSI,2021,0,380100000
22006066,PEMBANGUNAN SALURAN DRAINASE/GORONG-GORONG RW. 06 KEL. KETAPANG,PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,TENDER,HARGA TERENDAH SISTEM GUGUR,PEKERJAAN KONSTRUKSI,2021,0,402500000
22005066,PEMBANGUNAN SALURAN DRAINASE/GORONG-GORONG RW. 10 KEL. CIPONDOH MAKMUR,PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,TENDER,HARGA TERENDAH SISTEM GUGUR,PEKERJAAN KONSTRUKSI,2021,0,299800000
22001066,PEMBANGUNAN SALURAN DRAINASE/GORONG-GORONG RW. 05 - RW. 03 KEL. PORIS PLAWAD UTARA,PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,TENDER,HARGA TERENDAH SISTEM GUGUR,PEKERJAAN KONSTRUKSI,2021,0,277700000
22000066,PEMBANGUNAN SALURAN DRAINASE/GORONG-GORONG RW. 02 & RW. 01 KEL. PINANG,PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,TENDER,HARGA TERENDAH SISTEM GUGUR,PEKERJAAN KONSTRUKSI,2021,0,631000000
21999066,PEMBANGUNAN SALURAN DRAINASE/GORONG-GORONG RW. 01 KEL. SUDIMARA PINANG,PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,TENDER,HARGA TERENDAH SISTEM GUGUR,PEKERJAAN KONSTRUKSI,2021,0,606600000
21998066,PEMBANGUNAN SALURAN DRAINASE/GORONG-GORONG JL. LINGKUNGAN BLOK TEKO RW. 08 KEL. BELENDUNG,PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,TENDER,HARGA TERENDAH SISTEM GUGUR,PEKERJAAN KONSTRUKSI,2021,0,257700000
21997066,PEMBANGUNAN SALURAN DRAINASE/GORONG-GORONG RW. 06 KEL. PONDOK BAHAR,PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,TENDER,HARGA TERENDAH SISTEM GUGUR,PEKERJAAN KONSTRUKSI,2021,0,477800000
21996066,PEMBANGUNAN SALURAN DRAINASE/GORONG-GORONG RW. 03 & RW. 05 KEL. BATUSARI,PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,TENDER,HARGA TERENDAH SISTEM GUGUR,PEKERJAAN KONSTRUKSI,2021,0,287700000
21995066,PEMBANGUNAN SALURAN DRAINASE/GORONG-GORONG RW. 09 KEL. CIMONE,PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,TENDER,HARGA TERENDAH SISTEM GUGUR,PEKERJAAN KONSTRUKSI,2021,0,259600000
21994066,PEMBANGUNAN SALURAN DRAINASE/GORONG-GORONG PERUMAHAN PONDOK ARUM RW. 04 KEL. NAMBO JAYA,PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,TENDER,HARGA TERENDAH SISTEM GUGUR,PEKERJAAN KONSTRUKSI,2021,0,294900000
21993066,PEMBANGUNAN SALURAN DRAINASE/GORONG-GORONG JL. BANDENG RAYA & JL KAKAP RAYA RW 03 KEL. KARAWACI BARU,PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,TENDER,HARGA TERENDAH SISTEM GUGUR,PEKERJAAN KONSTRUKSI,2021,0,298100000
21981066,PEMBANGUNAN SISTEM PENGENDALIAN BANJIR KELURAHAN PETIR ,PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,TENDER,HARGA TERENDAH SISTEM GUGUR,PEKERJAAN KONSTRUKSI,2021,0,486300000
21976066,PEMBANGUNAN JEMBATAN CISARUNG ( WIL. 1 ) ,PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,TENDER,HARGA TERENDAH SISTEM GUGUR,PEKERJAAN KONSTRUKSI,2021,0,2900000000
21975066,"PENGGANTIAN JEMBATAN JL. SULTAN AGENG TIRTAYASA, KEL. SUDIMARA PINANG ( WIL. 3) ",PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,TENDER,HARGA TERENDAH SISTEM GUGUR,PEKERJAAN KONSTRUKSI,2021,0,807800000
21974066,PEMBANGUNAN SISTEM PENGENDALIAN BANJIR PERUMAHAN GRIYA KENCANA ,PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,TENDER,HARGA TERENDAH SISTEM GUGUR,PEKERJAAN KONSTRUKSI,2021,0,570000000
21972066,PEMBANGUNAN SISTEM PENGENDALIAN BANJIR KEL. BATUSARI ,PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,TENDER,HARGA TERENDAH SISTEM GUGUR,PEKERJAAN KONSTRUKSI,2021,0,973000000
21971066,PEMBANGUNAN SISTEM PENGENDALIAN BANJIR KALI LEDUG (DARI JEMBATAN ALAMANDA KE HULU) ,PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,TENDER,HARGA TERENDAH SISTEM GUGUR,PEKERJAAN KONSTRUKSI,2021,0,1500000000
